Match_ID,Match_City,Match_City_ID,Match_Date,Season,Season_ID,MatchNumber,Team1,Team1_ID,Team2,Team2_ID,Stadium_Name,Stadium_ID,TossWinner,Toss_Winner_ID,TossDecision,SuperOver,WinningTeam,Winner_Team_ID,WonBy,Margin,DL_used,MOM,MOM_ID,Umpire1,Ump1_ID,Umpire2,Ump2_ID
501233,Kochi,10021,4/30/2011,2011,30004,36,Kochi Tuskers Kerala,50013,Delhi Capitals,50008,Nehru Stadium,20019,Delhi Capitals,50008,bat,N,Delhi Capitals,50008,Runs,38,No,V Sehwag,90619,HDPK Dharmasena,60032,AL Hill,60062
501234,Kolkata,10022,4/30/2011,2011,30004,37,Kolkata Knight Riders,50004,Punjab Kings,50009,Eden Gardens,20008,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,8,No,Iqbal Abdulla,90222,AM Saheba,60049,SL Shastri,60055
501232,Bengaluru,10003,4/29/2011,2011,30004,35,Royal Challengers Bangalore,50010,Pune Warriors India,50014,M Chinnaswamy Stadium,20015,Pune Warriors India,50014,field,N,Royal Challengers Bangalore,50010,Runs,26,No,V Kohli,90617,Aleem Dar,60040,SS Hazare,60039
501231,Jaipur,10017,4/29/2011,2011,30004,34,Rajasthan Royals,50001,Mumbai Indians,50005,Sawai Mansingh Stadium,20026,Rajasthan Royals,50001,field,N,Rajasthan Royals,50001,Wickets,7,No,J Botha,90227,Asad Rauf,60042,SK Tarapore,60046
501230,Delhi,10010,4/28/2011,2011,30004,33,Delhi Capitals,50008,Kolkata Knight Riders,50004,Feroz Shah Kotla,20009,Delhi Capitals,50008,field,N,Kolkata Knight Riders,50004,Runs,17,No,MK Tiwary,90360,PR Reiffel,60023,RJ Tucker,60016
501228,Mumbai,10023,4/27/2011,2011,30004,31,Pune Warriors India India,50014,Chennai Super Kings,50003,Dr DY Patil Sports Academy,20005,Pune Warriors India,50014,bat,N,Chennai Super Kings,50003,Wickets,8,No,DE Bollinger,90146,Asad Rauf,60042,SL Shastri,60055
501229,Kochi,10021,4/27/2011,2011,30004,32,Kochi Tuskers Kerala,50013,Deccan Chargers,50002,Nehru Stadium,20019,Kochi Tuskers Kerala,50013,field,N,Deccan Chargers,50002,Runs,55,No,I Sharma,90216,HDPK Dharmasena,60032,AL Hill,60062
501227,Delhi,10010,4/26/2011,2011,30004,30,Delhi Capitals,50008,Royal Challengers Bangalore,50010,Feroz Shah Kotla,20009,Royal Challengers Bangalore,50010,field,N,Royal Challengers Bangalore,50010,Wickets,3,No,V Kohli,90617,S Asnani,60044,RJ Tucker,60016
501226,Chennai,10008,4/25/2011,2011,30004,29,Chennai Super Kings,50003,Pune Warriors India,50014,MA Chidambaram Stadium,20016,Pune Warriors India,50014,field,N,Chennai Super Kings,50003,Runs,25,No,MEK Hussey,90347,Aleem Dar,60040,RB Tiffin,60061
501225,Jaipur,10017,4/24/2011,2011,30004,28,Rajasthan Royals,50001,Kochi Tuskers Kerala,50013,Sawai Mansingh Stadium,20026,Rajasthan Royals,50001,field,N,Rajasthan Royals,50001,Wickets,8,No,SK Warne,90551,BR Doctrove,60045,SK Tarapore,60046
501224,Hyderabad,10015,4/24/2011,2011,30004,27,Deccan Chargers,50002,Mumbai Indians,50005,Rajiv Gandhi International Stadium,20024,Deccan Chargers,50002,field,N,Mumbai Indians,50005,Runs,37,No,SL Malinga,90552,HDPK Dharmasena,60032,AL Hill,60062
501223,Delhi,10010,4/23/2011,2011,30004,26,Delhi Capitals,50008,Punjab Kings,50009,Feroz Shah Kotla,20009,Punjab Kings,50009,field,N,Delhi Capitals,50008,Runs,29,No,DA Warner,90142,S Asnani,60044,RE Koertzen,60048
501222,Kolkata,10022,4/22/2011,2011,30004,24,Kolkata Knight Riders,50004,Royal Challengers Bangalore,50010,Eden Gardens,20008,Royal Challengers Bangalore,50010,field,N,Royal Challengers Bangalore,50010,Wickets,9,No,CH Gayle,90118,SS Hazare,60039,RB Tiffin,60061
501221,Mumbai,10023,4/22/2011,2011,30004,25,Mumbai Indians,50005,Chennai Super Kings,50003,Wankhede Stadium,20034,Chennai Super Kings,50003,field,N,Mumbai Indians,50005,Runs,8,No,Harbhajan Singh,90203,Asad Rauf,60042,AM Saheba,60049
501220,Chandigarh,10007,4/21/2011,2011,30004,23,Punjab Kings,50009,Rajasthan Royals,50001,Punjab Cricket Association IS Bindra Stadium,20023,Rajasthan Royals,50001,field,N,Punjab Kings,50009,Runs,48,No,SE Marsh,90535,S Asnani,60044,PR Reiffel,60023
501218,Mumbai,10023,4/20/2011,2011,30004,21,Mumbai Indians,50005,Pune Warriors India,50014,Wankhede Stadium,20034,Pune Warriors India,50014,bat,N,Mumbai Indians,50005,Wickets,7,No,MM Patel,90363,Asad Rauf,60042,AM Saheba,60049
501219,Kolkata,10022,4/20/2011,2011,30004,22,Kolkata Knight Riders,50004,Kochi Tuskers Kerala,50013,Eden Gardens,20008,Kolkata Knight Riders,50004,field,N,Kochi Tuskers Kerala,50013,Runs,6,No,DPMD Jayawardene,90168,Aleem Dar,60040,RB Tiffin,60061
501216,Delhi,10010,4/19/2011,2011,30004,19,Delhi Capitals,50008,Deccan Chargers,50002,Feroz Shah Kotla,20009,Deccan Chargers,50002,bat,N,Deccan Chargers,50002,Runs,16,No,S Sohal,90514,PR Reiffel,60023,RJ Tucker,60016
501215,Kochi,10021,4/18/2011,2011,30004,18,Kochi Tuskers Kerala,50013,Chennai Super Kings,50003,Nehru Stadium,20019,Kochi Tuskers Kerala,50013,field,N,Kochi Tuskers Kerala,50013,Wickets,7,Yes,BB McCullum,90097,K Hariharan,60047,AL Hill,60062
501214,Kolkata,10022,4/17/2011,2011,30004,17,Kolkata Knight Riders,50004,Rajasthan Royals,50001,Eden Gardens,20008,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,8,No,L Balaji,90303,Aleem Dar,60040,RB Tiffin,60061
501213,Mumbai,10023,4/17/2011,2011,30004,16,Pune Warriors India India,50014,Delhi Capitals,50008,Dr DY Patil Sports Academy,20005,Delhi Capitals,50008,field,N,Delhi Capitals,50008,Wickets,3,No,Yuvraj Singh,90650,Asad Rauf,60042,AM Saheba,60049
501212,Hyderabad,10015,4/16/2011,2011,30004,15,Deccan Chargers,50002,Punjab Kings,50009,Rajiv Gandhi International Stadium,20024,Punjab Kings,50009,field,N,Punjab Kings,50009,Wickets,8,No,PC Valthaty,90423,RE Koertzen,60048,S Ravi,60019
501211,Chennai,10008,4/16/2011,2011,30004,14,Chennai Super Kings,50003,Royal Challengers Bangalore,50010,MA Chidambaram Stadium,20016,Chennai Super Kings,50003,bat,N,Chennai Super Kings,50003,Runs,21,No,MEK Hussey,90347,HDPK Dharmasena,60032,AL Hill,60062
501210,Mumbai,10023,4/15/2011,2011,30004,13,Mumbai Indians,50005,Kochi Tuskers Kerala,50013,Wankhede Stadium,20034,Kochi Tuskers Kerala,50013,field,N,Kochi Tuskers Kerala,50013,Wickets,8,No,BB McCullum,90097,BR Doctrove,60045,PR Reiffel,60023
501209,Jaipur,10017,4/15/2011,2011,30004,12,Rajasthan Royals,50001,Kolkata Knight Riders,50004,Sawai Mansingh Stadium,20026,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,9,No,G Gambhir,90187,Aleem Dar,60040,SS Hazare,60039
501208,Hyderabad,10015,4/14/2011,2011,30004,11,Deccan Chargers,50002,Royal Challengers Bangalore,50010,Rajiv Gandhi International Stadium,20024,Royal Challengers Bangalore,50010,field,N,Deccan Chargers,50002,Runs,33,No,DW Steyn,90177,RE Koertzen,60048,S Ravi,60019
501207,Mumbai,10023,4/13/2011,2011,30004,10,Pune Warriors India India,50014,Kochi Tuskers Kerala,50013,Dr DY Patil Sports Academy,20005,Kochi Tuskers Kerala,50013,bat,N,Pune Warriors India,50014,Wickets,4,No,MD Mishra,90345,S Asnani,60044,PR Reiffel,60023
501206,Chandigarh,10007,4/13/2011,2011,30004,9,Punjab Kings,50009,Chennai Super Kings,50003,Punjab Cricket Association IS Bindra Stadium,20023,Punjab Kings,50009,field,N,Punjab Kings,50009,Wickets,6,No,PC Valthaty,90423,Asad Rauf,60042,SL Shastri,60055
501204,Jaipur,10017,4/12/2011,2011,30004,7,Rajasthan Royals,50001,Delhi Capitals,50008,Sawai Mansingh Stadium,20026,Delhi Capitals,50008,bat,N,Rajasthan Royals,50001,Wickets,6,No,SK Warne,90551,Aleem Dar,60040,RB Tiffin,60061
501205,Bengaluru,10003,4/12/2011,2011,30004,8,Royal Challengers Bangalore,50010,Mumbai Indians,50005,M Chinnaswamy Stadium,20015,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,9,No,SR Tendulkar,90568,HDPK Dharmasena,60032,AL Hill,60062
501203,Kolkata,10022,4/11/2011,2011,30004,6,Kolkata Knight Riders,50004,Deccan Chargers,50002,Eden Gardens,20008,Kolkata Knight Riders,50004,bat,N,Kolkata Knight Riders,50004,Runs,9,No,JH Kallis,90244,RE Koertzen,60048,SK Tarapore,60046
501202,Mumbai,10023,4/10/2011,2011,30004,5,Pune Warriors India India,50014,Punjab Kings,50009,Dr DY Patil Sports Academy,20005,Punjab Kings,50009,bat,N,Pune Warriors India,50014,Wickets,7,No,SB Wagh,90529,BR Doctrove,60045,PR Reiffel,60023
501201,Delhi,10010,4/10/2011,2011,30004,4,Delhi Capitals,50008,Mumbai Indians,50005,Feroz Shah Kotla,20009,Delhi Capitals,50008,bat,N,Mumbai Indians,50005,Wickets,8,No,SL Malinga,90552,AM Saheba,60049,RB Tiffin,60061
501200,Kochi,10021,4/9/2011,2011,30004,3,Kochi Tuskers Kerala,50013,Royal Challengers Bangalore,50010,Nehru Stadium,20019,Kochi Tuskers Kerala,50013,bat,N,Royal Challengers Bangalore,50010,Wickets,6,No,AB de Villiers,90028,HDPK Dharmasena,60032,K Hariharan,60047
501199,Hyderabad,10015,4/9/2011,2011,30004,2,Deccan Chargers,50002,Rajasthan Royals,50001,Rajiv Gandhi International Stadium,20024,Rajasthan Royals,50001,field,N,Rajasthan Royals,50001,Wickets,8,No,SK Trivedi,90550,RE Koertzen,60048,SK Tarapore,60046
501198,Chennai,10008,4/8/2011,2011,30004,1,Chennai Super Kings,50003,Kolkata Knight Riders,50004,MA Chidambaram Stadium,20016,Chennai Super Kings,50003,bat,N,Chennai Super Kings,50003,Runs,2,No,S Anirudha,90496,BR Doctrove,60045,PR Reiffel,60023
419165,Mumbai,10023,4/25/2010,2010,30003,Final,Chennai Super Kings,50003,Mumbai Indians,50005,Dr DY Patil Sports Academy,20005,Chennai Super Kings,50003,bat,N,Chennai Super Kings,50003,Runs,22,No,SK Raina,90549,RE Koertzen,60048,SJA Taufel,60052
419164,Mumbai,10023,4/24/2010,2010,30003,3rd Place Play-Off,Royal Challengers Bangalore,50010,Deccan Chargers,50002,Dr DY Patil Sports Academy,20005,Deccan Chargers,50002,bat,N,Royal Challengers Bangalore,50010,Wickets,9,No,A Kumble,90008,RE Koertzen,60048,SJA Taufel,60052
419163,Mumbai,10023,4/22/2010,2010,30003,Semi Final,Chennai Super Kings,50003,Deccan Chargers,50002,Dr DY Patil Sports Academy,20005,Chennai Super Kings,50003,bat,N,Chennai Super Kings,50003,Runs,38,No,DE Bollinger,90146,BR Doctrove,60045,RB Tiffin,60061
419162,Mumbai,10023,4/21/2010,2010,30003,Semi Final,Royal Challengers Bangalore,50010,Mumbai Indians,50005,Dr DY Patil Sports Academy,20005,Mumbai Indians,50005,bat,N,Mumbai Indians,50005,Runs,35,No,KA Pollard,90272,BR Doctrove,60045,RB Tiffin,60061
419161,Kolkata,10022,4/19/2010,2010,30003,56,Kolkata Knight Riders,50004,Mumbai Indians,50005,Eden Gardens,20008,Mumbai Indians,50005,bat,N,Kolkata Knight Riders,50004,Wickets,9,No,M Kartik,90322,BG Jerling,60050,RE Koertzen,60048
419160,Delhi,10010,4/18/2010,2010,30003,55,Delhi Capitals,50008,Deccan Chargers,50002,Feroz Shah Kotla,20009,Deccan Chargers,50002,bat,N,Deccan Chargers,50002,Runs,11,No,A Symonds,90017,BR Doctrove,60045,SK Tarapore,60046
419159,Dharmshala,10011,4/18/2010,2010,30003,54,Punjab Kings,50009,Chennai Super Kings,50003,Himachal Pradesh Cricket Association Stadium,20011,Chennai Super Kings,50003,field,N,Chennai Super Kings,50003,Wickets,6,No,MS Dhoni,90378,BF Bowden,60041,AM Saheba,60049
419158,Kolkata,10022,4/17/2010,2010,30003,53,Kolkata Knight Riders,50004,Rajasthan Royals,50001,Eden Gardens,20008,Rajasthan Royals,50001,bat,N,Kolkata Knight Riders,50004,Wickets,8,No,JD Unadkat,90239,BG Jerling,60050,RB Tiffin,60061
419157,Bengaluru,10003,4/17/2010,2010,30003,52,Royal Challengers Bangalore,50010,Mumbai Indians,50005,M Chinnaswamy Stadium,20015,Royal Challengers Bangalore,50010,field,N,Mumbai Indians,50005,Runs,57,No,R McLaren,90445,HDPK Dharmasena,60032,SJA Taufel,60052
419156,Dharmshala,10011,4/16/2010,2010,30003,51,Punjab Kings,50009,Deccan Chargers,50002,Himachal Pradesh Cricket Association Stadium,20011,Deccan Chargers,50002,field,N,Deccan Chargers,50002,Wickets,5,No,RG Sharma,90471,M Erasmus,60015,AM Saheba,60049
419155,Chennai,10008,4/15/2010,2010,30003,50,Chennai Super Kings,50003,Delhi Capitals,50008,MA Chidambaram Stadium,20016,Chennai Super Kings,50003,bat,N,Delhi Capitals,50008,Wickets,6,No,G Gambhir,90187,HDPK Dharmasena,60032,SS Hazare,60039
419154,Jaipur,10017,4/14/2010,2010,30003,49,Rajasthan Royals,50001,Royal Challengers Bangalore,50010,Sawai Mansingh Stadium,20026,Rajasthan Royals,50001,bat,N,Royal Challengers Bangalore,50010,Wickets,5,No,KP Pietersen,90294,BR Doctrove,60045,S Ravi,60019
419153,Chennai,10008,4/13/2010,2010,30003,48,Chennai Super Kings,50003,Kolkata Knight Riders,50004,MA Chidambaram Stadium,20016,Kolkata Knight Riders,50004,bat,N,Chennai Super Kings,50003,Wickets,9,No,R Ashwin,90440,SS Hazare,60039,SJA Taufel,60052
419152,Mumbai,10023,4/13/2010,2010,30003,47,Mumbai Indians,50005,Delhi Capitals,50008,Brabourne Stadium,20002,Mumbai Indians,50005,bat,N,Mumbai Indians,50005,Runs,39,No,KA Pollard,90272,S Asnani,60044,DJ Harper,60053
419151,Nagpur,10024,4/12/2010,2010,30003,46,Deccan Chargers,50002,Royal Challengers Bangalore,50010,Vidarbha Cricket Association Stadium,20033,Royal Challengers Bangalore,50010,field,N,Deccan Chargers,50002,Runs,13,No,Harmeet Singh,90204,RE Koertzen,60048,RB Tiffin,60061
419150,Jaipur,10017,4/11/2010,2010,30003,45,Rajasthan Royals,50001,Mumbai Indians,50005,Sawai Mansingh Stadium,20026,Rajasthan Royals,50001,field,N,Mumbai Indians,50005,Runs,37,No,SR Tendulkar,90568,BR Doctrove,60045,SK Tarapore,60046
419149,Delhi,10010,4/11/2010,2010,30003,44,Delhi Capitals,50008,Punjab Kings,50009,Feroz Shah Kotla,20009,Delhi Capitals,50008,bat,N,Punjab Kings,50009,Wickets,7,No,PP Chawla,90431,BF Bowden,60041,AM Saheba,60049
419148,Bengaluru,10003,4/10/2010,2010,30003,43,Royal Challengers Bangalore,50010,Kolkata Knight Riders,50004,M Chinnaswamy Stadium,20015,Royal Challengers Bangalore,50010,field,N,Royal Challengers Bangalore,50010,Wickets,7,No,R Vinay Kumar,90457,K Hariharan,60047,DJ Harper,60053
419147,Nagpur,10024,4/10/2010,2010,30003,42,Deccan Chargers,50002,Chennai Super Kings,50003,Vidarbha Cricket Association Stadium,20033,Chennai Super Kings,50003,bat,N,Deccan Chargers,50002,Wickets,6,No,RJ Harris,90472,HDPK Dharmasena,60032,SJA Taufel,60052
419146,Chandigarh,10007,4/9/2010,2010,30003,41,Punjab Kings,50009,Mumbai Indians,50005,Punjab Cricket Association IS Bindra Stadium,20023,Mumbai Indians,50005,bat,N,Punjab Kings,50009,Wickets,6,No,KC Sangakkara,90280,M Erasmus,60015,AM Saheba,60049
419145,Bengaluru,10003,4/8/2010,2010,30003,40,Royal Challengers Bangalore,50010,Deccan Chargers,50002,M Chinnaswamy Stadium,20015,Deccan Chargers,50002,field,N,Deccan Chargers,50002,Wickets,7,No,TL Suman,90602,S Asnani,60044,DJ Harper,60053
419144,Kolkata,10022,4/7/2010,2010,30003,39,Kolkata Knight Riders,50004,Delhi Capitals,50008,Eden Gardens,20008,Kolkata Knight Riders,50004,bat,N,Kolkata Knight Riders,50004,Runs,14,No,SC Ganguly,90530,BG Jerling,60050,RE Koertzen,60048
419143,Jaipur,10017,4/7/2010,2010,30003,38,Rajasthan Royals,50001,Punjab Kings,50009,Sawai Mansingh Stadium,20026,Punjab Kings,50009,bat,N,Rajasthan Royals,50001,Wickets,9,No,MJ Lumb,90355,S Ravi,60019,SK Tarapore,60046
419142,Chennai,10008,4/6/2010,2010,30003,37,Chennai Super Kings,50003,Mumbai Indians,50005,MA Chidambaram Stadium,20016,Chennai Super Kings,50003,bat,N,Chennai Super Kings,50003,Runs,24,No,SK Raina,90549,S Asnani,60044,DJ Harper,60053
419141,Nagpur,10024,4/5/2010,2010,30003,36,Deccan Chargers,50002,Rajasthan Royals,50001,Vidarbha Cricket Association Stadium,20033,Rajasthan Royals,50001,bat,N,Rajasthan Royals,50001,Runs,2,No,SK Warne,90551,HDPK Dharmasena,60032,SJA Taufel,60052
419139,Kolkata,10022,4/4/2010,2010,30003,34,Kolkata Knight Riders,50004,Punjab Kings,50009,Eden Gardens,20008,Kolkata Knight Riders,50004,bat,N,Punjab Kings,50009,Wickets,8,No,DPMD Jayawardene,90168,S Asnani,60044,DJ Harper,60053
419140,Delhi,10010,4/4/2010,2010,30003,35,Delhi Capitals,50008,Royal Challengers Bangalore,50010,Feroz Shah Kotla,20009,Delhi Capitals,50008,bat,N,Delhi Capitals,50008,Runs,37,No,PD Collingwood,90424,BF Bowden,60041,M Erasmus,60015
419138,Mumbai,10023,4/3/2010,2010,30003,33,Mumbai Indians,50005,Deccan Chargers,50002,Brabourne Stadium,20002,Mumbai Indians,50005,bat,N,Mumbai Indians,50005,Runs,63,No,AT Rayudu,90078,BR Doctrove,60045,S Ravi,60019
419137,Chennai,10008,4/3/2010,2010,30003,32,Chennai Super Kings,50003,Rajasthan Royals,50001,MA Chidambaram Stadium,20016,Chennai Super Kings,50003,bat,N,Chennai Super Kings,50003,Runs,23,No,M Vijay,90334,RE Koertzen,60048,RB Tiffin,60061
419136,Chandigarh,10007,4/2/2010,2010,30003,31,Punjab Kings,50009,Royal Challengers Bangalore,50010,Punjab Cricket Association IS Bindra Stadium,20023,Punjab Kings,50009,bat,N,Royal Challengers Bangalore,50010,Wickets,6,No,KP Pietersen,90294,BF Bowden,60041,M Erasmus,60015
419135,Kolkata,10022,4/1/2010,2010,30003,30,Kolkata Knight Riders,50004,Deccan Chargers,50002,Eden Gardens,20008,Kolkata Knight Riders,50004,bat,N,Kolkata Knight Riders,50004,Runs,24,No,SC Ganguly,90530,K Hariharan,60047,DJ Harper,60053
419134,Delhi,10010,3/31/2010,2010,30003,29,Delhi Capitals,50008,Rajasthan Royals,50001,Feroz Shah Kotla,20009,Delhi Capitals,50008,bat,N,Delhi Capitals,50008,Runs,67,No,KD Karthik,90281,HDPK Dharmasena,60032,SJA Taufel,60052
419133,Chennai,10008,3/31/2010,2010,30003,28,Chennai Super Kings,50003,Royal Challengers Bangalore,50010,MA Chidambaram Stadium,20016,Royal Challengers Bangalore,50010,bat,N,Chennai Super Kings,50003,Wickets,5,No,M Vijay,90334,BG Jerling,60050,RE Koertzen,60048
419132,Mumbai,10023,3/30/2010,2010,30003,27,Mumbai Indians,50005,Punjab Kings,50009,Brabourne Stadium,20002,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,4,No,SL Malinga,90552,BR Doctrove,60045,SK Tarapore,60046
419131,Delhi,10010,3/29/2010,2010,30003,26,Delhi Capitals,50008,Kolkata Knight Riders,50004,Feroz Shah Kotla,20009,Delhi Capitals,50008,bat,N,Delhi Capitals,50008,Runs,40,No,DA Warner,90142,SS Hazare,60039,SJA Taufel,60052
419130,Mumbai,10023,3/28/2010,2010,30003,25,Deccan Chargers,50002,Mumbai Indians,50005,Dr DY Patil Sports Academy,20005,Deccan Chargers,50002,field,N,Mumbai Indians,50005,Runs,41,No,Harbhajan Singh,90203,S Das,60043,K Hariharan,60047
419129,Ahmedabad,10002,3/28/2010,2010,30003,24,Rajasthan Royals,50001,Chennai Super Kings,50003,Narendra Modi Stadium,20018,Rajasthan Royals,50001,bat,N,Rajasthan Royals,50001,Runs,17,No,NV Ojha,90400,SS Hazare,60039,SJA Taufel,60052
419127,Chandigarh,10007,3/27/2010,2010,30003,23,Punjab Kings,50009,Kolkata Knight Riders,50004,Punjab Cricket Association IS Bindra Stadium,20023,Kolkata Knight Riders,50004,bat,N,Kolkata Knight Riders,50004,Runs,39,No,MK Tiwary,90360,BR Doctrove,60045,S Ravi,60019
419126,Ahmedabad,10002,3/26/2010,2010,30003,22,Rajasthan Royals,50001,Deccan Chargers,50002,Narendra Modi Stadium,20018,Deccan Chargers,50002,bat,N,Rajasthan Royals,50001,Wickets,8,No,YK Pathan,90647,HDPK Dharmasena,60032,SJA Taufel,60052
419125,Mumbai,10023,3/25/2010,2010,30003,21,Chennai Super Kings,50003,Mumbai Indians,50005,Brabourne Stadium,20002,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,5,No,SR Tendulkar,90568,AM Saheba,60049,BF Bowden,60041
419128,Bengaluru,10003,3/25/2010,2010,30003,20,Royal Challengers Bangalore,50010,Delhi Capitals,50008,M Chinnaswamy Stadium,20015,Royal Challengers Bangalore,50010,field,N,Delhi Capitals,50008,Runs,17,No,KM Jadhav,90290,BG Jerling,60050,RE Koertzen,60048
419124,Chandigarh,10007,3/24/2010,2010,30003,19,Punjab Kings,50009,Rajasthan Royals,50001,Punjab Cricket Association IS Bindra Stadium,20023,Punjab Kings,50009,field,N,Rajasthan Royals,50001,Runs,31,No,AC Voges,90037,BR Doctrove,60045,SK Tarapore,60046
419123,Bengaluru,10003,3/23/2010,2010,30003,18,Royal Challengers Bangalore,50010,Chennai Super Kings,50003,M Chinnaswamy Stadium,20015,Chennai Super Kings,50003,field,N,Royal Challengers Bangalore,50010,Runs,36,No,RV Uthappa,90494,RE Koertzen,60048,RB Tiffin,60061
419122,Mumbai,10023,3/22/2010,2010,30003,17,Mumbai Indians,50005,Kolkata Knight Riders,50004,Brabourne Stadium,20002,Kolkata Knight Riders,50004,bat,N,Mumbai Indians,50005,Wickets,7,No,SR Tendulkar,90568,SS Hazare,60039,SJA Taufel,60052
419121,Chennai,10008,3/21/2010,2010,30003,16,Chennai Super Kings,50003,Punjab Kings,50009,MA Chidambaram Stadium,20016,Chennai Super Kings,50003,field,Y,Punjab Kings,50009,SuperOver,0,No,J Theron,90230,K Hariharan,60047,DJ Harper,60053
419120,Cuttack,10009,3/21/2010,2010,30003,15,Deccan Chargers,50002,Delhi Capitals,50008,Barabati Stadium,20001,Deccan Chargers,50002,bat,N,Deccan Chargers,50002,Runs,10,No,A Symonds,90017,BF Bowden,60041,M Erasmus,60015
419119,Mumbai,10023,3/20/2010,2010,30003,14,Mumbai Indians,50005,Royal Challengers Bangalore,50010,Brabourne Stadium,20002,Mumbai Indians,50005,bat,N,Royal Challengers Bangalore,50010,Wickets,7,No,JH Kallis,90244,HDPK Dharmasena,60032,SS Hazare,60039
419118,Ahmedabad,10002,3/20/2010,2010,30003,13,Rajasthan Royals,50001,Kolkata Knight Riders,50004,Narendra Modi Stadium,20018,Rajasthan Royals,50001,bat,N,Rajasthan Royals,50001,Runs,34,No,AA Jhunjhunwala,90023,RE Koertzen,60048,RB Tiffin,60061
419116,Delhi,10010,3/19/2010,2010,30003,11,Delhi Capitals,50008,Chennai Super Kings,50003,Feroz Shah Kotla,20009,Delhi Capitals,50008,bat,N,Chennai Super Kings,50003,Wickets,5,No,ML Hayden,90361,BR Doctrove,60045,SK Tarapore,60046
419117,Cuttack,10009,3/19/2010,2010,30003,12,Deccan Chargers,50002,Punjab Kings,50009,Barabati Stadium,20001,Punjab Kings,50009,field,N,Deccan Chargers,50002,Runs,6,No,A Symonds,90017,BF Bowden,60041,M Erasmus,60015
419115,Bengaluru,10003,3/18/2010,2010,30003,10,Royal Challengers Bangalore,50010,Rajasthan Royals,50001,M Chinnaswamy Stadium,20015,Royal Challengers Bangalore,50010,field,N,Royal Challengers Bangalore,50010,Wickets,10,No,JH Kallis,90244,K Hariharan,60047,DJ Harper,60053
419114,Delhi,10010,3/17/2010,2010,30003,9,Delhi Capitals,50008,Mumbai Indians,50005,Feroz Shah Kotla,20009,Delhi Capitals,50008,field,N,Mumbai Indians,50005,Runs,98,No,SR Tendulkar,90568,BR Doctrove,60045,SK Tarapore,60046
419113,Kolkata,10022,3/16/2010,2010,30003,8,Kolkata Knight Riders,50004,Chennai Super Kings,50003,Eden Gardens,20008,Chennai Super Kings,50003,bat,N,Chennai Super Kings,50003,Runs,55,No,MS Dhoni,90378,HDPK Dharmasena,60032,AM Saheba,60049
419112,Bengaluru,10003,3/16/2010,2010,30003,7,Royal Challengers Bangalore,50010,Punjab Kings,50009,M Chinnaswamy Stadium,20015,Punjab Kings,50009,bat,N,Royal Challengers Bangalore,50010,Wickets,8,No,JH Kallis,90244,S Das,60043,DJ Harper,60053
419111,Ahmedabad,10002,3/15/2010,2010,30003,6,Rajasthan Royals,50001,Delhi Capitals,50008,Narendra Modi Stadium,20018,Delhi Capitals,50008,field,N,Delhi Capitals,50008,Wickets,6,No,V Sehwag,90619,BG Jerling,60050,RE Koertzen,60048
419109,Kolkata,10022,3/14/2010,2010,30003,4,Kolkata Knight Riders,50004,Royal Challengers Bangalore,50010,Eden Gardens,20008,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,7,No,MK Tiwary,90360,HDPK Dharmasena,60032,AM Saheba,60049
419110,Chennai,10008,3/14/2010,2010,30003,5,Chennai Super Kings,50003,Deccan Chargers,50002,MA Chidambaram Stadium,20016,Deccan Chargers,50002,bat,N,Deccan Chargers,50002,Runs,31,No,WPUJC Vaas,90637,K Hariharan,60047,DJ Harper,60053
419108,Chandigarh,10007,3/13/2010,2010,30003,3,Punjab Kings,50009,Delhi Capitals,50008,Punjab Cricket Association IS Bindra Stadium,20023,Delhi Capitals,50008,field,N,Delhi Capitals,50008,Wickets,5,No,G Gambhir,90187,BR Doctrove,60045,S Ravi,60019
419107,Mumbai,10023,3/13/2010,2010,30003,2,Mumbai Indians,50005,Rajasthan Royals,50001,Brabourne Stadium,20002,Mumbai Indians,50005,bat,N,Mumbai Indians,50005,Runs,4,No,YK Pathan,90647,RE Koertzen,60048,RB Tiffin,60061
419106,Mumbai,10023,3/12/2010,2010,30003,1,Deccan Chargers,50002,Kolkata Knight Riders,50004,Dr DY Patil Sports Academy,20005,Deccan Chargers,50002,field,N,Kolkata Knight Riders,50004,Runs,11,No,AD Mathews,90040,RE Koertzen,60048,RB Tiffin,60061
392239,Johannesburg,10018,5/24/2009,2009,30002,Final,Royal Challengers Bangalore,50010,Deccan Chargers,50002,New Wanderers Stadium,20020,Royal Challengers Bangalore,50010,field,N,Deccan Chargers,50002,Runs,6,No,A Kumble,90008,RE Koertzen,60048,SJA Taufel,60052
392238,Johannesburg,10018,5/23/2009,2009,30002,Semi Final,Royal Challengers Bangalore,50010,Chennai Super Kings,50003,New Wanderers Stadium,20020,Royal Challengers Bangalore,50010,field,N,Royal Challengers Bangalore,50010,Wickets,6,No,MK Pandey,90359,RE Koertzen,60048,SJA Taufel,60052
